,location,total_sqft,bath,price,bhk
9927,other,1455.0,2.0,55.0,3
9928,other,550.0,1.0,23.0,1
9930,other,1060.0,2.0,53.0,2
9931,other,1080.0,2.0,75.0,3
9932,other,1570.0,3.0,78.0,3
9933,other,1537.0,3.0,110.0,3
9934,other,1750.0,3.0,150.0,3
9935,other,2800.0,7.0,250.0,7
9936,other,1020.0,2.0,48.0,2
9937,other,1191.0,2.0,90.0,2
9938,other,865.0,2.0,35.11,2
9939,other,2100.0,4.0,90.0,4
9940,other,800.0,6.0,110.0,8
9941,other,2849.0,5.0,250.0,4
9942,other,1000.0,2.0,42.0,2
9943,other,1225.0,2.0,47.0,2
9944,other,2400.0,6.0,400.0,6
9945,other,830.0,2.0,40.0,2
9946,other,1685.0,3.0,60.0,3
9947,other,827.0,2.0,45.0,2
9948,other,396.0,2.0,48.0,3
9949,other,1050.0,2.0,50.0,2
9950,other,600.0,4.0,76.0,5
9951,other,4750.0,6.0,1102.0,4
9952,other,4273.0,3.0,1100.0,3
9953,other,1060.0,2.0,49.27,2
9954,other,1261.0,2.0,61.0,2
9955,other,1100.0,2.0,46.0,2
9956,other,3400.0,4.0,190.0,4
9957,other,1180.0,2.0,56.0,2
9958,other,1200.0,4.0,115.0,5
9959,other,1205.0,2.0,70.0,2
9960,other,1200.0,5.0,99.0,5
9961,other,1250.0,2.0,58.0,2
9962,other,1424.0,2.0,55.0,3
9963,other,1280.0,3.0,250.0,5
9964,other,1250.0,3.0,55.0,3
9965,other,2200.0,4.0,160.0,3
9966,other,1230.0,2.0,55.0,2
9967,other,1540.0,3.0,76.0,3
9968,other,1900.0,3.0,155.0,3
9969,other,1200.0,1.0,95.0,2
9970,other,5400.0,5.0,972.0,7
9971,other,1060.0,2.0,37.0,2
9972,other,1100.0,2.0,61.0,2
9973,other,1350.0,4.0,225.0,4
9974,other,1050.0,4.0,80.0,5
9975,other,1100.0,2.0,110.0,2
9976,other,1942.0,3.0,155.0,3
9977,other,1200.0,4.0,80.0,3
9978,other,600.0,4.0,81.0,3
9979,other,1400.0,2.0,60.0,2
9980,other,1330.0,2.0,64.0,2
9981,other,1515.0,3.0,90.0,3
9982,other,1464.0,3.0,56.0,3
9983,other,1206.0,2.0,53.0,2
9984,other,1200.0,4.0,95.0,4
9985,other,1250.0,2.0,58.0,2
9986,other,625.0,2.0,24.0,2
9987,other,900.0,2.0,27.0,2
9988,other,1464.0,2.0,56.0,2
9989,other,1300.0,3.0,64.0,3
9990,other,1200.0,1.0,69.0,1
9991,other,1717.0,3.0,99.0,3
9992,other,2099.0,3.0,95.0,3
9993,other,1200.0,1.0,48.0,1
9994,other,4050.0,4.0,600.0,5
9995,other,900.0,3.0,51.0,4
9996,other,1430.0,2.0,78.65,3
9997,other,2108.0,3.0,85.0,3
9998,other,1190.0,2.0,70.0,2
9999,other,900.0,2.0,41.0,2
10000,other,2690.0,4.0,185.0,4
10001,other,1800.0,5.0,250.0,4
10002,other,1594.0,3.0,99.0,3
10003,other,1250.0,2.0,68.0,2
10004,other,1290.0,1.0,77.5,2
10005,other,1150.0,2.0,48.0,2
10006,other,1464.0,2.0,145.0,2
10007,other,1200.0,2.0,75.0,2
10008,other,1200.0,10.0,190.0,10
10009,other,1065.0,2.0,45.0,2
10010,other,4000.0,4.0,1000.0,5
10011,other,1050.0,4.0,90.0,4
10012,other,750.0,2.0,36.0,2
10013,other,2500.0,4.0,450.0,4
10014,other,1485.0,2.0,156.0,3
10015,other,2070.0,3.0,135.0,3
10016,other,1600.0,2.0,75.0,3
10017,other,1100.0,2.0,38.49,2
10018,other,800.0,2.0,55.0,2
10019,other,900.0,1.0,44.0,2
10020,other,1480.0,2.0,125.0,3
10021,other,3800.0,2.0,130.0,3
10022,other,800.0,3.0,120.0,3
10023,other,1500.0,2.0,130.0,2
10024,other,2010.0,3.0,125.0,3
10025,other,1504.0,2.0,100.0,3
10026,other,2040.0,2.0,59.0,2
10027,other,1602.0,2.0,165.0,3
10028,other,1200.0,4.0,130.0,4
10029,other,1800.0,3.0,220.0,3
10030,other,1500.0,3.0,72.0,3
10031,other,1280.0,2.0,48.0,3
10032,other,900.0,2.0,45.0,2
10033,other,1095.0,2.0,38.33,2
10034,other,1145.0,2.0,58.4,2
10035,other,1862.0,3.0,120.0,3
10036,other,700.0,3.0,195.0,3
10037,other,2700.0,3.0,200.0,3
10038,other,1677.0,3.0,98.0,3
10040,other,1200.0,7.0,95.0,9
10041,other,1490.0,2.0,115.0,3
10042,other,1550.0,3.0,59.0,3
10043,other,600.0,6.0,138.0,7
10044,other,1740.0,3.0,120.0,3
10045,other,1020.0,2.0,60.0,2
10046,other,550.0,1.0,16.0,1
10047,other,1492.0,2.0,65.0,2
10048,other,1431.0,3.0,65.0,3
10049,other,3664.0,3.0,325.0,3
10050,other,690.0,2.0,42.0,2
10051,other,1500.0,5.0,233.0,4
10052,other,1030.0,2.0,300.0,2
10053,other,1520.0,3.0,111.0,3
10054,other,1391.0,2.0,64.5,3
10055,other,1200.0,4.0,86.0,4
10056,other,2500.0,6.0,500.0,5
10057,other,1250.0,2.0,90.0,2
10058,other,1900.0,2.0,190.0,3
10059,other,1464.0,3.0,56.0,3
10060,other,900.0,2.0,33.0,2
10061,other,1602.0,2.0,170.0,3
10062,other,1230.0,2.0,70.0,2
10063,other,1600.0,3.0,95.0,3
10064,other,450.0,1.0,60.0,1
10065,other,600.0,2.0,23.0,1
10066,other,596.0,2.0,22.0,2
10067,other,3463.0,6.0,310.0,4
10068,other,1200.0,2.0,85.0,2
10069,other,1200.0,2.0,35.0,2
10070,other,1200.0,2.0,45.0,2
10071,other,2000.0,4.0,130.0,3
10072,other,1350.0,4.0,140.0,4
10073,other,995.0,2.0,34.82,3
10074,other,2400.0,7.0,460.0,6
10075,other,850.0,6.0,78.0,6
10076,other,1000.0,2.0,44.0,2
10077,other,1175.0,2.0,79.0,2
10078,other,1200.0,2.0,43.0,2
10079,other,1112.0,2.0,68.0,2
10080,other,990.0,2.0,35.0,2
10081,other,1107.0,2.0,40.0,2
10082,other,1158.0,2.0,75.0,2
10083,other,3200.0,4.0,200.0,4
10084,other,1125.0,2.0,32.49,2
10085,other,1200.0,2.0,90.0,2
10086,other,1266.67,2.0,69.0,2
10087,other,1800.0,3.0,90.0,3
10088,other,800.0,3.0,60.0,3
10089,other,2000.0,2.0,160.0,2
10090,other,1464.0,3.0,56.0,3
10091,other,1000.0,5.0,140.0,5
10092,other,1800.0,3.0,95.0,3
10093,other,1410.0,3.0,65.0,3
10094,other,2679.0,5.0,280.0,4
10095,other,1230.0,2.0,75.0,2
10096,other,1080.0,2.0,44.8,2
10098,other,2400.0,2.0,135.0,2
10099,other,1200.0,8.0,135.0,8
10100,other,880.0,2.0,48.0,2
10101,other,1150.0,2.0,45.0,2
10102,other,1194.0,2.0,55.0,2
10103,other,2000.0,3.0,90.0,3
10104,other,1025.0,2.0,42.5,2
10105,other,1022.0,2.0,57.0,2
10106,other,882.0,3.0,72.0,4
10107,other,600.0,3.0,65.0,3
10108,other,1200.0,2.0,76.0,2
10109,other,1200.0,1.0,54.0,2
10110,other,950.0,2.0,38.0,2
10111,other,1605.0,3.0,100.0,3
10112,other,1542.0,3.0,98.0,3
10113,other,1012.0,2.0,42.0,2
10115,other,1333.0,2.0,77.27,2
10116,other,1100.0,3.0,110.0,3
10117,other,1050.0,2.0,70.0,2
10118,other,1140.0,2.0,32.92,2
10119,other,1200.0,4.0,115.0,6
10120,other,2000.0,3.0,105.0,3
10121,other,1075.0,2.0,55.0,2
10122,other,1200.0,4.0,165.0,4
10123,other,1200.0,5.0,80.0,7
10124,other,1100.0,2.0,145.0,3
10125,other,1069.0,2.0,55.0,2
10126,other,1200.0,3.0,99.0,3
10127,other,1007.0,2.0,43.0,2
10129,other,3761.0,3.0,650.0,3
10130,other,1000.0,2.0,60.0,2
10131,other,5720.0,3.0,350.0,3
10132,other,800.0,4.0,98.0,5
10133,other,675.0,1.0,15.0,2
10134,other,1012.0,2.0,59.0,2
10135,other,1150.0,2.0,250.0,2
10136,other,1800.0,2.0,300.0,2
10137,other,1280.0,2.0,49.0,3
10138,other,925.0,2.0,35.0,2
10139,other,1200.0,4.0,140.0,4
10140,other,600.0,2.0,39.0,2
10141,other,1240.0,2.0,65.0,3
10142,other,1100.0,2.0,55.0,2
10143,other,1700.0,3.0,111.0,3
10144,other,1340.0,2.0,65.0,2
10145,other,1200.0,2.0,54.0,2
10147,other,1780.0,3.0,110.0,3
10148,other,646.0,2.0,65.0,3
10150,other,1350.0,8.0,185.0,8
10151,other,1080.0,3.0,149.0,3
10152,other,900.0,2.0,65.0,3
10153,other,946.0,2.0,45.0,2
10154,other,1200.0,3.0,160.0,4
10155,other,1540.0,3.0,85.0,3
10156,other,1200.0,3.0,190.0,3
10157,other,2456.0,3.0,220.0,3
10158,other,1610.0,2.0,64.4,3
10159,other,1530.0,2.0,185.0,2
10160,other,840.0,1.0,150.0,1
10161,other,1439.0,3.0,57.23,3
10162,other,1435.0,2.0,60.0,3
10163,other,600.0,3.0,100.0,4
10164,other,1717.0,3.0,120.0,3
10165,other,1409.0,2.0,62.0,3
10166,other,1250.0,2.0,50.0,2
10167,other,1475.0,2.0,171.0,2
10168,other,1225.0,2.0,65.0,2
10169,other,650.0,1.0,16.0,1
10170,other,1750.0,3.0,75.0,3
10171,other,1504.0,2.0,102.0,3
10172,other,1116.0,2.0,49.8,2
10173,other,1800.0,4.0,145.0,4
10174,other,3000.0,4.0,240.0,4
10175,other,1150.0,2.0,60.0,2
10176,other,1625.0,3.0,92.0,3
10177,other,2400.0,4.0,250.0,4
10178,other,1180.0,2.0,50.0,2
10179,other,1272.0,2.0,51.5,2
10180,other,1490.0,2.0,92.0,3
10181,other,2400.0,5.0,140.0,4
10182,other,1044.0,2.0,60.0,2
10183,other,1595.0,3.0,70.39,3
10184,other,1640.0,3.0,84.0,3
10185,other,1200.0,2.0,54.0,2
10186,other,1567.2,2.0,190.0,3
10187,other,959.0,2.0,42.5,2
10188,other,1280.0,5.0,150.0,7
10189,other,2400.0,8.0,325.0,9
10190,other,1141.0,2.0,55.0,2
10191,other,1200.0,2.0,43.2,2
10192,other,1240.0,2.0,65.0,3
10193,other,1293.0,2.0,75.0,2
10194,other,1885.0,3.0,90.0,3
10195,other,860.0,2.0,65.5,2
10196,other,1008.0,4.0,180.0,5
10197,other,1374.0,2.0,88.0,3
10198,other,1250.0,2.0,60.0,2
10199,other,1110.0,2.0,52.0,2
10200,other,11000.0,5.0,2000.0,4
10201,other,1350.0,3.0,48.6,3
10202,other,1200.0,3.0,205.0,3
10203,other,2000.0,2.0,160.0,4
10204,other,834.0,1.0,62.0,1
10205,other,1000.0,7.0,160.0,8
10206,other,600.0,1.0,52.0,1
10207,other,1200.0,5.0,325.0,4
10208,other,800.0,2.0,52.0,3
10209,other,2000.0,4.0,135.0,4
10210,other,2750.0,3.0,260.0,3
10211,other,2400.0,4.0,480.0,4
10212,other,900.0,5.0,100.0,6
10213,other,900.0,2.0,35.0,2
10214,other,1000.0,2.0,46.0,2
10215,other,1200.0,2.0,52.0,2
10216,other,1280.0,2.0,90.0,2
10217,other,1190.0,2.0,55.0,2
10218,other,2075.0,3.0,175.0,3
10219,other,1900.0,3.0,65.0,3
10220,other,1240.0,4.0,180.0,3
10221,other,1578.0,3.0,73.9,3
10222,other,1050.0,4.0,90.0,4
10223,other,1475.0,2.0,70.0,2
10224,other,2400.0,2.0,125.0,2
10225,other,1200.0,2.0,200.0,2
10226,other,1427.0,2.0,70.0,3
10227,other,1350.0,3.0,68.0,3
10228,other,2274.24,4.0,160.0,3
10229,other,1455.0,2.0,55.0,3
10230,other,4900.0,5.0,980.0,5
10231,other,900.0,3.0,105.0,2
10232,other,1570.0,3.0,80.0,3
10233,other,1495.0,2.0,65.0,3
10234,other,1034.0,6.0,101.0,6
10235,other,1350.0,3.0,75.0,3
10236,other,1464.0,3.0,56.0,3
10237,other,470.0,2.0,10.0,1
10238,other,2300.0,7.0,160.0,6
10239,other,1313.0,4.0,150.0,3
10240,other,2515.0,4.0,155.0,3
10241,other,1440.0,3.0,72.0,3
10242,other,1200.0,2.0,56.0,2
10243,other,2665.0,3.0,350.0,3
10244,other,1670.0,3.0,75.0,3
10245,other,3500.0,5.0,450.0,4
10246,other,700.0,2.0,29.0,2
10247,other,1140.0,3.0,145.0,4
10248,other,1140.0,3.0,225.0,4
10249,other,1300.0,2.0,67.0,3
10250,other,1200.0,4.0,100.0,6
10251,other,1200.0,6.0,86.0,5
10252,other,1200.0,2.0,54.0,2
10253,other,600.0,4.0,87.0,4
10254,other,1215.0,2.0,49.75,3
10255,other,1050.0,2.0,55.0,2
10256,other,600.0,3.0,70.0,3
10257,other,1050.0,4.0,155.0,6
10258,other,1258.0,2.0,58.0,2
10259,other,2400.0,5.0,300.0,6
10261,other,1235.0,2.0,140.0,2
10262,other,3301.8,5.0,570.0,4
10263,other,3200.0,3.0,260.0,3
10264,other,1450.0,3.0,90.0,3
10265,other,3754.0,6.0,480.0,4
10266,other,1893.0,3.0,115.0,3
10267,other,600.0,3.0,65.0,4
10268,other,600.0,4.0,100.0,3
10270,other,1250.0,2.0,43.0,2
10271,other,1200.0,2.0,100.0,3
10272,other,900.0,6.0,170.0,6
10273,other,1205.0,2.0,70.0,2
10274,other,1500.0,3.0,90.0,3
10275,other,1200.0,3.0,200.0,3
10276,other,1200.0,4.0,90.0,6
10277,other,1190.0,2.0,41.0,2
10278,other,1200.0,5.0,180.0,7
10279,other,1250.0,2.0,67.0,2
10280,other,2260.0,3.0,80.0,2
10281,other,2700.0,3.0,90.0,4
10282,other,375.0,1.0,26.0,1
10283,other,5422.0,6.0,1900.0,4
10284,other,1000.0,2.0,150.0,2
10285,other,800.0,3.0,59.5,2
10286,other,1200.0,3.0,95.0,5
10287,other,909.0,2.0,43.0,3
10288,other,1400.0,2.0,85.0,2
10289,other,1800.0,2.0,100.0,3
10290,other,925.0,2.0,70.0,2
10291,other,750.0,2.0,42.0,4
10292,other,850.0,1.0,35.5,2
10293,other,1100.0,2.0,32.0,2
10294,other,2400.0,3.0,480.0,4
10295,other,3500.0,2.0,350.0,4
10296,other,1200.0,2.0,55.0,2
10297,other,1480.0,3.0,74.0,3
10298,other,2100.0,4.0,255.0,3
10299,other,400.0,1.0,35.0,1
10300,other,1310.0,2.0,55.0,3
10301,other,993.0,2.0,45.5,2
10302,other,985.0,2.0,156.0,2
10303,other,2400.0,5.0,180.0,4
10304,other,6000.0,1.0,276.0,1
10305,other,825.0,2.0,40.0,1
10306,other,1320.0,2.0,60.0,3
10307,other,750.0,6.0,75.0,4
10308,other,5000.0,5.0,600.0,4
10309,other,2400.0,4.0,420.0,6
10310,other,1050.0,2.0,50.0,2
10311,other,4800.0,5.0,420.0,4
10312,other,3400.0,3.0,400.0,3
10313,other,600.0,1.0,33.0,1
10314,other,1569.0,3.0,70.0,3
10315,other,2600.0,3.0,147.0,3
10316,other,1200.0,3.0,180.0,4
10317,other,1410.0,2.0,45.12,3
10318,other,2000.0,3.0,1063.0,4
10319,other,800.0,1.0,72.0,1
10320,other,1020.0,2.0,49.0,2
10321,other,1225.0,2.0,82.0,3
10322,other,2400.0,5.0,625.0,5
10323,other,655.0,1.0,27.0,1
10324,other,1196.0,2.0,96.0,2
10325,other,927.0,2.0,50.0,2
10326,other,2400.0,5.0,395.0,4
10327,other,600.0,1.0,18.0,1
10328,other,780.0,3.0,75.0,3
10329,other,1175.0,2.0,48.72,2
10330,other,2800.0,4.0,200.0,4
10331,other,750.0,2.0,28.0,2
10332,other,1000.0,2.0,45.0,2
10333,other,800.0,2.0,85.0,2
10334,other,985.0,2.0,57.0,2
10335,other,1200.0,4.0,200.0,4
10338,other,600.0,2.0,80.0,2
10339,other,2400.0,4.0,600.0,4
10340,other,1503.0,2.0,93.0,3
10341,other,1200.0,2.0,61.0,2
10343,other,1500.0,2.0,52.0,3
10344,other,1200.0,3.0,180.0,5
10345,other,750.0,4.0,95.0,4
10346,other,1765.0,3.0,77.27,3
10347,other,1768.0,3.0,95.0,3
10348,other,3500.0,5.0,800.0,4
10349,other,1200.0,6.0,115.0,7
10350,other,3060.0,4.0,350.0,4
10351,other,800.0,1.0,32.0,1
10353,other,1200.0,4.0,235.0,4
10354,other,600.0,1.0,35.0,1
10355,other,1010.0,2.0,55.0,2
10356,other,650.0,1.0,20.0,2
10357,other,1000.0,4.0,90.0,5
10358,other,1080.0,2.0,37.8,2
10359,other,3978.0,4.0,428.0,4
10360,other,1500.0,2.0,45.0,2
10361,other,1800.0,3.0,85.0,3
10362,other,2008.0,3.0,170.0,3
10363,other,2095.0,3.0,142.0,3
10364,other,1850.0,12.0,300.0,8
10365,other,1190.0,2.0,48.6,2
10366,other,1600.0,2.0,88.0,3
10367,other,860.0,4.0,125.0,4
10368,other,1350.0,4.0,160.0,4
10369,other,1200.0,8.0,270.0,9
10370,other,500.0,1.0,20.0,1
10371,other,1280.0,2.0,100.0,3
10372,other,11000.0,4.0,1600.0,4
10373,other,2750.0,3.0,943.0,3
10374,other,1650.0,3.0,110.0,3
10375,other,1500.0,2.0,75.0,3
10376,other,1176.0,2.0,45.0,3
10377,other,1044.0,2.0,85.0,2
10378,other,1425.0,3.0,55.0,3
10379,other,1200.0,8.0,150.0,8
10380,other,1830.0,4.0,325.0,4
10381,other,900.0,1.0,130.0,2
10382,other,840.0,1.0,99.0,2
10383,other,1285.0,2.0,45.0,2
10384,other,2000.0,2.0,95.0,3
10385,other,3870.0,4.0,411.0,4
10386,other,1320.0,2.0,55.0,3
10387,other,1835.0,3.0,175.0,3
10388,other,1322.0,2.0,61.99,2
10389,other,1450.0,2.0,65.0,3
10390,other,425.0,1.0,15.0,1
10391,other,820.0,2.0,30.0,2
10392,other,2230.0,4.0,792.0,4
10393,other,1450.0,3.0,68.0,3
10394,other,2380.0,4.0,242.0,4
10395,other,900.0,1.0,70.0,2
10396,other,1517.0,2.0,125.0,2
10397,other,1000.0,2.0,35.0,2
10398,other,3144.0,3.0,455.0,3
10399,other,400.0,2.0,35.0,4
10400,other,3602.0,4.0,280.0,4
10401,other,2159.0,3.0,120.0,3
10402,other,1200.0,3.0,72.0,3
10403,other,900.0,6.0,95.0,5
10404,other,1850.0,3.0,175.0,6
10405,other,510.0,1.0,34.0,1
10406,other,1166.0,2.0,65.0,2
10407,other,2700.0,2.0,260.0,3
10408,other,1350.0,2.0,175.0,3
10409,other,2100.0,6.0,100.0,4
10410,other,2251.0,4.0,370.0,3
10411,other,940.0,2.0,56.0,2
10412,other,1015.0,2.0,40.1,2
10413,other,1400.0,3.0,69.0,3
10414,other,1645.0,3.0,95.0,3
10415,other,1600.0,4.0,90.0,4
10416,other,1000.0,2.0,63.0,2
10417,other,1350.0,2.0,65.0,2
10418,other,1998.0,3.0,117.0,3
10419,other,1300.0,2.0,60.0,2
10420,other,950.0,2.0,33.0,2
10421,other,1804.0,3.0,150.0,3
10422,other,1350.0,3.0,81.0,3
10423,other,826.0,2.0,36.0,2
10424,other,3000.0,3.0,300.0,4
10425,other,935.0,2.0,35.0,2
10426,other,1180.0,2.0,39.0,2
10427,other,2200.0,3.0,115.0,4
10428,other,1200.0,4.0,110.0,4
10429,other,1500.0,2.0,50.0,2
10430,other,1217.0,2.0,164.0,2
10431,other,2400.0,4.0,170.0,6
10432,other,1650.0,3.0,52.0,3
10433,other,600.0,1.0,45.0,1
10434,other,4110.0,4.0,590.0,4
10435,other,672.0,1.0,27.0,1
10436,other,1280.0,3.0,87.0,3
10437,other,1850.0,3.0,95.0,3
10438,other,1200.0,4.0,150.0,5
10439,other,1567.0,3.0,100.0,3
10440,other,360.0,2.0,40.0,2
10441,other,2350.0,3.0,210.0,3
10442,other,1125.0,2.0,48.0,2
10443,other,1365.0,3.0,54.0,3
10444,other,560.0,1.0,19.0,1
10445,other,360.0,4.0,37.0,4
10446,other,1471.0,2.0,75.0,3
10447,other,900.0,2.0,128.0,2
10448,other,520.0,2.0,29.0,1
10449,other,1950.0,3.0,230.0,3
10450,other,600.0,1.0,58.0,1
10451,other,1000.0,1.0,19.0,1
10452,other,1300.0,2.0,60.0,2
10453,other,375.0,1.0,40.0,1
10454,other,7800.0,3.0,2000.0,3
10455,other,1200.0,5.0,270.0,4
10456,other,1477.0,2.0,75.0,3
10457,other,1050.0,3.0,85.0,4
10458,other,2000.0,2.0,120.0,2
10459,other,1220.0,2.0,65.0,2
10460,other,850.0,2.0,32.5,2
10461,other,1256.0,2.0,65.0,2
10462,other,7400.0,5.0,1850.0,4
10463,other,1428.0,2.0,70.0,3
10464,other,1130.0,2.0,74.0,2
10465,other,1407.0,2.0,83.87,2
10466,other,900.0,2.0,45.0,2
10467,other,1350.0,4.0,160.0,4
10468,other,2375.0,3.0,260.0,4
10469,other,1200.0,2.0,67.0,2
10470,other,1872.0,3.0,152.0,3
10471,other,1200.0,5.0,90.0,5
10472,other,1400.0,3.0,90.0,3
10473,other,812.0,1.0,26.0,1
10474,other,829.0,2.0,22.8,2
10475,other,600.0,2.0,35.0,1
10476,other,700.0,2.0,35.0,2
10477,other,1105.0,2.0,50.0,2
10478,other,1000.0,2.0,51.0,2
10479,other,1240.0,2.0,63.0,3
10480,other,1393.0,3.0,54.0,3
10481,other,1640.0,3.0,70.0,3
10482,other,1200.0,2.0,62.0,2
10483,other,8400.0,5.0,1675.0,4
10484,other,1495.0,3.0,55.0,3
10485,other,1200.0,2.0,300.0,3
10486,other,1400.0,3.0,53.0,3
10487,other,1054.0,2.0,53.0,2
10488,other,1275.0,2.0,47.0,2
10489,other,1394.0,2.0,52.0,2
10490,other,1075.0,2.0,57.0,2
10491,other,1800.0,4.0,115.0,3
10492,other,1220.0,2.0,54.89,2
10493,other,1499.0,3.0,89.0,3
10494,other,1280.0,2.0,55.0,3
10495,other,1161.0,2.0,36.69,2
10496,other,1050.0,2.0,65.0,2
10497,other,905.0,2.0,50.0,2
10498,other,2736.0,4.0,130.0,4
10499,other,1056.0,2.0,55.0,2
10500,other,1770.0,3.0,90.0,3
10501,other,3155.0,3.0,315.0,3
10503,other,1152.0,2.0,57.0,2
10504,other,600.0,4.0,77.0,4
10505,other,1200.0,2.0,39.0,2
10506,other,1350.0,2.0,65.0,3
10507,other,1464.0,2.0,135.0,3
10508,other,1300.0,2.0,32.0,2
10509,other,1200.0,2.0,75.0,2
10510,other,1707.0,3.0,171.0,3
10511,other,565.0,1.0,33.0,1
10512,other,630.0,2.0,70.0,1
10513,other,1000.0,2.0,55.0,2
10514,other,1045.0,2.0,42.0,2
10515,other,1250.0,2.0,62.4,2
10516,other,2400.0,4.0,130.0,3
10517,other,1720.0,3.0,83.0,3
10518,other,1100.0,2.0,70.0,2
10519,other,420.0,1.0,23.5,1
10520,other,1675.0,3.0,65.0,3
10521,other,1225.0,2.0,71.05,2
10522,other,1350.0,4.0,90.0,4
10523,other,1732.5,3.0,91.855,3
10524,other,3760.0,2.0,280.0,2
10525,other,1200.0,7.0,139.0,7
10526,other,3071.0,4.0,300.0,3
10527,other,850.0,2.0,34.0,2
10528,other,1260.0,2.0,49.0,3
10529,other,1450.0,3.0,65.0,3
10530,other,2100.0,3.0,70.0,3
10531,other,1620.0,3.0,95.0,3
10532,other,560.0,1.0,21.0,1
10533,other,1156.0,2.0,46.0,2
10534,other,1680.0,4.0,250.0,6
10535,other,3850.0,3.0,650.0,3
10536,other,1140.0,2.0,56.0,2
10537,other,2250.0,3.0,180.0,3
10538,other,1485.0,3.0,78.0,3
10539,other,1350.0,2.0,45.0,1
10540,other,1209.0,2.0,100.0,2
10541,other,1500.0,3.0,95.0,3
10542,other,1000.0,2.0,60.0,2
10543,other,1488.0,2.0,65.0,3
10544,other,1200.0,4.0,130.0,4
10545,other,2250.0,3.0,199.0,3
10546,other,3700.0,4.0,314.0,4
10547,other,750.0,4.0,120.0,4
10548,other,1190.0,2.0,42.25,2
10549,other,1405.0,3.0,169.0,3
10550,other,4800.0,6.0,420.0,4
10551,other,1050.0,2.0,43.5,2
10552,other,1800.0,3.0,53.0,3
10553,other,720.0,3.0,48.0,3
10554,other,500.0,1.0,16.0,1
10555,other,3500.0,4.0,700.0,4
10556,other,1600.0,3.0,180.0,3
10557,other,1140.0,2.0,49.0,2
10558,other,648.0,1.0,34.0,1
10559,other,1720.0,2.0,126.0,3
10560,other,1756.0,3.0,307.0,3
10561,other,1100.0,2.0,45.0,2
10562,other,825.0,2.0,35.0,2
10563,other,1080.0,2.0,64.0,2
10564,other,2600.0,4.0,523.0,4
10565,other,1100.0,2.0,61.0,2
10566,other,800.0,1.0,29.0,2
10567,other,1225.0,2.0,47.0,2
10568,other,3000.0,3.0,550.0,3
10569,other,535.0,1.0,35.0,1
10570,other,1067.0,2.0,33.99,2
10571,other,1152.0,2.0,42.0,2
10572,other,1465.0,2.0,88.0,3
10573,other,1145.0,2.0,63.0,2
10574,other,3420.0,3.0,410.0,4
10575,other,1280.0,2.0,75.0,2
10576,other,680.0,3.0,60.0,2
10577,other,1450.0,3.0,75.0,3
10578,other,1738.0,3.0,110.0,3
10579,other,1500.0,3.0,90.0,3
10580,other,982.0,2.0,25.0,2
10581,other,2015.0,4.0,325.0,2
10582,other,1050.0,2.0,110.0,2
10583,other,1541.0,2.0,181.0,2
10584,other,1275.0,2.0,105.0,2
10585,other,1200.0,5.0,260.0,5
10586,other,2048.0,3.0,206.0,3
10587,other,1119.0,2.0,48.5,3
10588,other,1355.0,2.0,58.25,3
10589,other,1095.0,2.0,55.85,2
10590,other,2320.0,2.0,160.0,3
10591,other,1237.0,3.0,78.0,3
10592,other,588.0,1.0,88.2,1
10593,other,1464.0,2.0,56.0,2
10594,other,1840.0,1.0,95.0,2
10595,other,2400.0,4.0,89.0,4
10597,other,1200.0,2.0,140.0,4
10598,other,1200.0,6.0,125.0,6
10599,other,1639.0,3.0,77.89,3
10600,other,565.0,2.0,15.0,2
10601,other,1700.0,3.0,250.0,3
10602,other,1160.0,2.0,75.0,2
10603,other,2500.0,3.0,400.0,3
10604,other,1294.0,2.0,52.0,3
10605,other,1095.0,2.0,45.0,2
10606,other,1040.0,2.0,36.84,2
10607,other,1325.0,2.0,47.0,3
10608,other,1108.0,2.0,48.0,2
10609,other,1155.0,2.0,65.0,2
10610,other,1464.0,3.0,56.0,3
10611,other,1500.0,3.0,67.49,3
10612,other,1060.0,2.0,42.5,2
10613,other,984.0,2.0,125.0,2
10614,other,1148.0,2.0,69.0,2
10615,other,1719.0,3.0,110.0,3
10616,other,1420.0,3.0,70.0,3
10617,other,3000.0,4.0,264.0,4
10618,other,1398.0,3.0,51.0,3
10619,other,1320.0,2.0,90.0,2
10620,other,1285.0,2.0,45.0,3
10621,other,1161.0,2.0,59.0,2
10622,other,1504.0,3.0,67.0,3
10623,other,1230.0,2.0,68.0,2
10624,other,1260.0,2.0,62.0,2
10625,other,4560.0,5.0,430.0,4
10626,other,2400.0,3.0,750.0,4
10627,other,849.0,2.0,25.4,2
10628,other,600.0,2.0,85.0,3
10629,other,799.0,2.0,35.0,2
10630,other,2700.0,4.0,170.0,5
10631,other,1077.0,2.0,34.46,2
10632,other,3000.0,4.0,300.0,5
10633,other,1560.0,2.0,125.0,3
10634,other,1290.0,3.0,45.33,3
10635,other,7500.0,5.0,1500.0,5
10636,other,1012.0,2.0,59.0,2
10637,other,1245.0,2.0,120.0,2
10638,other,1485.0,2.0,110.0,3
10639,other,720.0,4.0,95.0,4
10640,other,2400.0,4.0,88.0,4
10641,other,1115.0,2.0,50.0,2
10642,other,1489.0,2.0,101.0,2
10643,other,2800.0,4.0,365.0,4
10644,other,1464.0,3.0,56.0,3
10645,other,1600.0,2.0,90.0,3
10646,other,1508.0,3.0,75.0,3
